Age,Estimated Income,Credit Card Balance,Bank Loans,Superannuation Savings,Saving Accounts,Properties Owned,Default_Risk,Debt_to_Income_Ratio,Savings_to_Debt_Ratio
66,185334.79,608.72,147615.39,54576.28,38076.65,0,0,0.7997640917822283,0.6250825518024576
31,68488.91,1398.85,345182.34,13326.12,213274.69,0,0,5.060398683524092,0.6538155062151347
18,158424.74,1556.18,966712.93,28804.72,76391.78,1,0,6.111855446314762,0.10864375437552233
44,67064.29,1024.47,540459.44,13002.15,132798.62,1,0,8.07410188044934,0.2692610030443877
74,253484.85,2720.34,758463.84,18608.2,676745.8987499999,1,0,3.002878396874606,0.9135150250166457
21,178028.67,5767.57,213942.23,56679.84,99674.88,2,0,1.2341259416250203,0.7116387542169069
28,276465.9,4708.7,1051216.87,27357.0,290414.21,3,0,3.8193700199554446,0.3009406326426657
32,130585.85,2471.93,522784.22,32567.53,206014.03,3,0,4.02230524976481,0.4542185860773147
76,254376.82,1431.27,390415.47,30033.42,138691.95,1,1,1.5404184233453346,0.43058911096437613
62,326097.43,9451.63625,230977.47,57977.13,676745.8987499999,0,1,0.7372922449894806,3.05586950074394
57,94054.88,1816.33,229582.62,33644.92,154240.89,0,1,2.4602545875344264,0.8119526819258173
56,42249.87,1339.38,292045.32,10373.1,0.0,1,0,6.944037934317905,0.03535652896511316
27,176579.02,4132.5,222865.58,28374.87,143250.66,0,0,1.2855325621356377,0.7560626677429706
18,284451.44,4797.09,331162.91,39205.8,203526.03,2,0,1.181080327805688,0.7225000223240198
20,84128.44,2893.81,525364.66,4384.06,51117.76,3,0,6.27919012880781,0.10506545202114406
71,251879.41,4136.58,417909.05,26983.64,395554.65,3,0,1.6755860671580896,1.0011649423666764
83,149878.4,845.71,185144.59,15027.66,277520.22,3,0,1.2409413230992592,1.5729116361894344
47,209683.64,1043.25,80952.86,33801.56,20948.66,1,0,0.39104676931400084,0.6677091424319711
49,80357.94,3933.57,733994.51,3330.9,334543.48,1,0,9.183013900057666,0.45786836317658064
61,93484.8,7837.02,1333813.61,39737.4,221805.74,3,0,14.351537683131376,0.19494117112949802
40,357044.23,6260.83,835844.6,50071.08,47228.75,0,1,2.3585465307757527,0.11554338802519298
74,409671.26,4704.16,606101.48,29437.18,116349.66,0,1,1.4909653169226467,0.23867919968911927
18,86761.12,2760.37,1152800.59,20849.4,668783.22,0,1,13.318880161989613,0.5967941519985651
31,343318.23,9451.63625,771443.04,26468.52,396576.49,3,1,2.274550571491645,0.5417433120279747
37,26102.92,3118.91,534231.86,6053.94,120012.29,0,0,20.5858490161254,0.23460652227869278
32,231731.4,9450.66,1628140.28,45854.76,80112.72,0,1,7.066763243997145,0.07692238641575141
38,171944.38,2227.87,144972.42,36222.7,37512.09,0,0,0.8560924759506534,0.5009113031550199
28,44716.11,1565.44,327695.03,22993.8,171113.61,3,0,7.363352268343557,0.5895236086991896
28,82751.25,1854.19,193510.14,13481.5,91850.02,2,0,2.360862585157324,0.5391515475135736
64,208878.84,2633.62,754448.26,23771.1,210588.72,1,0,3.6245025106420545,0.3095563592720522
85,151936.07,91.72,563576.57,14982.66,333930.3,0,0,3.709904369647049,0.619002961825364
28,39515.03,2085.33,437736.34,2577.4,92197.85,0,0,11.130490600665116,0.21548514086370307
34,99114.16,560.63,258295.96,17043.68,169790.64,3,0,2.6117013956431654,0.7217648901081093
41,481365.87,2956.47,592003.55,45816.45,166220.51,0,1,1.2359829748627589,0.3563879865608675
48,133624.84,1359.27,573098.95,18375.55,171961.94,1,0,4.2990376639552945,0.33133333642029456
59,229363.28,2386.75,1459530.8,10728.7,57451.12,2,1,6.373808178885478,0.04663722202580985
66,82926.45,6875.06,1387659.87,51430.5,0.0,0,1,16.81652753735389,0.03688001068570531
71,142846.08,1542.69,261710.5,27466.8,88633.74,0,0,1.8429150453411114,0.4410206728333555
76,436829.84,2030.11,1200919.78,38715.6,34029.06,3,1,2.753818031295664,0.060471845197271515
53,157640.31,790.08,937720.91,21154.76,536633.3,2,0,5.953496221873707,0.5943323750184588
69,243163.98,758.48,425661.24,18336.0,676745.8987499999,3,0,1.753630286854163,1.6300378151183648
51,75434.29,161.12,452704.1,20579.97,38322.83,3,0,6.003439814970089,0.1300666673703329
47,317895.34,1540.11,378614.22,37634.02,354791.34,0,1,1.1958474446338216,1.0322763592450488
75,77686.01,8330.96,1316597.15,13902.21,313458.83,2,0,17.05491258979577,0.24707815499653416
81,141027.44,775.67,866004.94,30446.57,61807.17,2,1,6.146184104313316,0.10643250726096969
76,121206.49,3497.84,542515.31,24852.28,280356.11,2,1,4.504817770071553,0.558975239011663
82,140152.04,7373.11,1208729.22,33774.78,156634.08,2,1,8.677021968428,0.15657292871650963
71,197043.62,4814.98,162005.83,25437.06,256364.4,0,1,0.8466186827058902,1.6892363174815093
76,96486.38,1159.31,522574.25,15747.0,71054.51,1,0,5.4280568925893995,0.16573569252332707
22,17987.51,464.78,197326.48,12029.58,45653.74,1,0,10.99603335870279,0.29163588099959015
52,302672.57,9451.63625,1580709.52,57277.4,19000.19,1,1,5.253733948371998,0.04796843498016682
59,155402.53,2494.44,456252.74,12356.99,137667.38,0,0,2.9519929952234367,0.32702989688155276
21,43815.12,2300.84,292482.63,18123.56,193167.36,0,0,6.727893704273776,0.7167640819070284
61,52253.84,1879.73,377449.58,25702.44,71372.35,1,0,7.259357589796272,0.2559109763730718
56,150041.26,6302.45,1533133.75,41586.0,182456.13,3,0,10.26008579240137,0.1455350890572217
56,86558.08,2170.28,817889.66,29076.8,69377.17,3,0,9.474100395942239,0.12005689479613552
28,57359.09,645.54,788268.61,9176.4,21713.74,2,0,13.75395164044618,0.03915521206558145
70,384040.15,9060.28,276335.09,12587.12,193966.51,0,1,0.7431394087310924,0.7237430174742586
27,159512.38,2280.38,358797.5,6399.12,211567.49,1,0,2.2636354620249537,0.6036537224220924
21,61901.37,3705.89,496453.44,3418.72,177439.93,0,0,8.079939587766797,0.361601348911458
30,84406.75,1801.68,82289.14,15039.0,240571.01,0,0,0.9962570529015747,3.0396536785623147
43,343263.8,479.43,400443.08,34554.55,190216.41,2,1,1.1679720087000145,0.5606330244888857
47,281200.91,2473.13,824738.55,50842.89,40066.21,1,1,2.9417105371387318,0.1098980977902805
26,39080.45,3261.39,236826.23,20456.92,51955.16,2,0,6.143420047619719,0.30160563212033953
40,35113.5,391.75,404231.0,37779.5,97444.42,2,0,11.52328164381221,0.3341966950778346
19,141689.81,8732.91,775554.87,47517.47,362031.9,0,1,5.535244771660009,0.5221920553294157
51,124471.99,1295.75,689147.83,23768.64,145394.79,1,0,5.546979525273115,0.24500652898165992
31,467025.8,1953.0,1176441.07,61694.34,676745.8987499999,3,1,2.5231883763166834,0.6266491243467268
68,59563.84,3084.29,238085.63,8380.4,383897.03,3,0,4.048931700844003,1.6265536077069327
41,304960.67,4115.74,1029192.08,53267.68,125699.7,1,0,3.388331419917198,0.17319834742144175
36,276516.44,6397.15,427468.36,12269.25,190897.02,1,0,1.5690405604816842,0.46826907658763517
80,109051.93,2548.47,314437.29,20070.28,135256.73,0,0,2.90674140292611,0.4900110338993339
63,76166.25,267.87,1364588.66,4898.79,9802.6,0,1,17.91943977811695,0.010771373331544721
55,62219.79,3792.74,471715.32,47300.66,170814.32,3,0,7.642392557094777,0.45869784268674085
79,155343.56,1152.71,565486.31,60272.1,27335.81,0,1,3.6476505366556555,0.15460946440034362
49,347462.05,2469.83,160930.65,42715.2,193503.04,1,1,0.4702685660203754,1.4456309698051695
81,94766.64,4469.98,1202896.82,7822.8,431784.22,3,0,12.740420046548026,0.3641036476208823
40,354296.33,1654.13,403093.76,10313.28,353723.7,1,0,1.1423993299620123,0.8994143998764271
31,373681.17,9451.63625,742802.94,48392.1,140263.31,2,1,2.0130920063486206,0.2507863231010513
83,358008.0,4027.82,568206.05,16942.5,67492.29,1,1,1.5983829132309892,0.14755268234527547
49,317479.68,2589.71,119431.69,49484.82,266305.26,0,0,0.3843439680926981,2.587968110773104
75,220526.63,88.03,294138.47,31535.25,525118.59,3,0,1.3341994116538216,1.891916425215182
48,312028.6,4229.79,343720.88,28002.51,509154.0,1,1,1.115124286683977,1.5437675870329923
28,253368.19,3024.21,1705090.3875000002,8391.75,676745.8987499999,1,0,6.741630026642256,0.40110730781497933
39,256652.08,2448.02,857452.21,21247.05,317213.32,1,1,3.3504510464127155,0.3936037747032877
25,155456.35,9451.63625,850612.73,56270.88,534799.37,3,0,5.532513572137773,0.6872387532323797
41,110274.57,2629.15,488286.58,17670.6,79312.9,1,0,4.4517582793567,0.19755590729205744
48,75703.68,1499.65,462891.04,30983.2,187942.86,2,1,6.134321211333452,0.47142544691099014
64,184290.87,2351.04,386783.04,36991.36,104306.58,0,0,2.1115212055811554,0.36310769000831283
60,302653.21,6911.62,1027643.33,32413.44,392268.12,2,0,3.4182850728726777,0.41049646469096235
44,211242.43,2778.24,616290.21,28260.6,396851.55,0,1,2.9306065547532283,0.6866954103453174
17,123939.66,1731.52,1705090.3875000002,43769.35,676745.8987499999,1,1,13.771394140503533,0.4221382579200003
40,52433.52,1205.98,184632.03,15258.24,26755.79,1,0,3.544259664428404,0.22607756035721455
20,175521.36,3226.24,214473.24,9585.66,288300.04,2,1,1.2403019210881228,1.3683281727261234
35,352957.97,4321.77,882153.62,64102.72,98288.15,2,1,2.5115607674194185,0.18318690924188064
33,274096.63,4556.65,290026.74,11739.91,249833.89,3,1,1.0747428379546293,0.8879418220361235
37,271874.74,5568.79,999814.28,22229.62,365816.29,3,0,3.6979642536853556,0.3859678321738278
45,175522.51,4634.56,938338.98,63412.96,676745.8987499999,3,1,5.37237953126354,0.7849192394420319
65,268391.4,4490.67,1176709.84,42700.95,649827.58,1,1,4.401037104765652,0.5862916057396506
56,147925.26,4771.44,1070645.76,69891.1875,208160.14,1,1,7.270003784343525,0.2585518150055486
63,60986.65,2322.57,668879.54,24094.8,181444.89,2,0,11.005721907991338,0.3062257712125321
45,204585.56,43.68,350035.96,53799.56,181853.44,0,0,1.7111649522087484,0.6731391944438858
48,294392.38,125.19,533201.82,29599.72,180559.37,3,1,1.8116196146109484,0.39405222688378966
37,165050.63,6542.43,243394.58,13828.65,676745.8987499999,1,1,1.5143050953516504,2.7629833043401444
77,295482.46,2226.59,274761.43,53716.96,60689.85,3,1,0.9374093474110105,0.4130373471121707
84,93650.66,7483.6,1489763.76,8067.48,64701.47,1,0,15.987579372104799,0.048601789752503045
55,77959.98,2690.25,671360.68,5382.4,676745.8987499999,0,0,8.646114711676429,1.011981819783529
75,116049.97,646.38,278395.58,43763.58,121294.34,1,0,2.404498338086602,0.5915143675368122
79,116714.92,2723.74,516023.37,13955.7,185658.16,1,0,4.444565527697744,0.3847992043768603
23,357836.92,9451.63625,1483140.86,44869.68,55589.02,0,0,4.171152871117939,0.06730479548007745
76,355665.19,5924.1,985822.43,33963.75,676745.8987499999,1,1,2.788427312776941,0.716623563206656
32,311721.03,5528.02,1453594.9,14891.4,260285.05,0,1,4.68086134580012,0.18859018499264957
22,57955.11,2026.86,569742.42,14284.58,676745.8987499999,3,0,9.865726766802789,1.2085806186883303
77,210595.73,8276.84,784128.83,28588.56,396175.17,1,1,3.7626863089769196,0.5360425979251285
73,439388.92,855.65,1428253.22,46346.7,624309.77,1,1,3.2524918243272953,0.46928265214486276
65,130987.36,4484.26,529607.93,41223.7,101662.01,2,1,4.077433043921185,0.2675295485418939
78,169936.36,3232.52,994804.79,7795.8,301280.09,2,0,5.873006283057965,0.30968339281485097
81,440439.33,3399.18,1250526.42,36666.96,676745.8987499999,2,1,2.84698825602155,0.5689430774895436
46,407606.87,4901.79,994316.57,31157.8,166560.29,1,1,2.451426689643381,0.19787255723307842
71,116733.05,7012.68,1369673.32,45004.7,127576.28,1,0,11.793455238255147,0.12535963512403325
26,67276.78,1563.05,529250.59,38611.96,87793.71,2,0,7.889997707975917,0.2381352368126094
79,227427.3,264.77,915680.57,24462.81,41222.35,0,1,4.027420366860091,0.07171289095385217
56,51486.64,649.25,772340.31,3271.8,210771.31,1,0,15.013400757944199,0.27690261831916807
45,145733.44,6157.46,1213139.81,42675.0,326481.15,1,1,8.366626561481016,0.3027611529375827
41,91981.56,54.42,0.0,8266.7,153043.07,1,0,0.0005916403244302445,2910.67791411043
39,221101.24,9451.63625,1179223.36,42077.04,75153.74,3,0,5.3761570774094265,0.09862298925008682
51,56751.75,5764.83,916908.53,44945.22,39853.6,0,0,16.258060059821943,0.09190546922751816
43,217040.02,558.29,232807.12,46771.27,451930.93,0,1,1.075218339917219,2.1369922089472944
42,346305.7,732.08,1568709.34,22081.79,586319.9,3,1,4.531953762239548,0.38765467419951605
61,81243.91,3895.87,766963.09,13675.96,148663.88,0,0,9.488206069845727,0.21059576112890854
58,184460.64,3397.78,1177332.92,5971.84,31433.38,2,0,6.4009899347633175,0.03167969488750069
25,91923.17,3999.36,328211.76,1662.84,207411.66,2,0,3.61400852472777,0.629340374457139
38,342649.03,1371.63,1705090.3875000002,54620.02,547232.31,0,1,4.980203847359498,0.35268993457691505
60,153118.31,386.7,476536.81,7345.65,21988.22,2,0,3.114738596579338,0.06150631679634163
45,124830.45,843.7,66111.39,17836.56,319627.53,0,0,0.5363682498941564,5.040080596104104
55,80104.87,7.5,215709.9,31921.26,8825.87,0,0,2.692937395691423,0.1888903774550525
62,95522.36,1245.56,270996.64,25063.35,79828.35,3,0,2.8500363684481833,0.38528675831021675
80,35717.95,4212.42,0.0,25180.61,427984.19,2,0,0.1179356598013044,107.55272439016285
78,209541.0,988.85,69727.06,20205.12,72397.07,0,0,0.33748006356751187,1.3094773230334866
43,229059.97,9451.63625,664298.72,35876.79,676745.8987499999,3,1,2.9413710141060436,1.057693883862961
61,116813.48,8294.26,1512494.37,35734.4,66291.91,1,0,13.018948070034385,0.06708772073886379
72,255097.36,1845.77,841410.8,45422.37,68500.87,2,0,3.305626408677848,0.1350989828647491
81,130296.27,746.46,805317.55,7269.84,292022.42,0,0,6.186393593615534,0.371300399207255
49,65006.54,3575.55,346892.24,43491.8,172880.89,2,0,5.3912697091708,0.6173807659164173
83,152311.98,2509.62,342021.0,14530.06,253073.68,1,0,2.2620060483751834,0.7767175041872789
40,185421.5,1106.13,259398.71,32352.0,84624.36,1,0,1.404933300615085,0.4490354611627901
25,54339.87,2819.83,870569.31,23045.2,311937.72,2,0,16.072713092615054,0.3835432811274924
60,229493.03,689.6,1705090.3875000002,64475.19,108443.45,2,1,7.432818275570288,0.10137212295549752
54,181040.17,6249.78,1164820.92,44591.61,225394.99,2,0,6.468568274101819,0.23054660103219982
67,182458.47,2241.62,548946.16,4511.56,134676.45,2,0,3.020894453406301,0.2525233006375783
71,291240.72,3655.52,1016372.58,23770.26,159518.26,1,0,3.5023539977514138,0.17968950101521616
48,49043.13,4305.68,617980.37,4382.85,136844.84,2,0,12.688546795443115,0.2269494279207642
73,75068.87,5644.76,498253.45,29197.56,43700.08,2,0,6.712478954325542,0.1446671051538263
71,161766.54,3231.45,1212157.09,31767.39,543041.61,2,1,7.5132257882254265,0.47294219761015877
31,92005.32,1654.39,637776.81,32561.76,105321.15,0,0,6.94993724275944,0.21563335409133289
63,115626.26,5614.88,187115.25,58417.06,306661.18,0,1,1.666837014359887,1.8942359752677214
18,71411.33,180.55,325297.05,4823.01,168948.17,1,0,4.557786558519495,0.5338943328378579
76,198017.13,2452.5,1069184.1,15203.16,199951.79,3,0,5.411837854634092,0.20077211736504952
28,70495.44,1975.41,216251.88,11339.19,86583.82,2,0,3.0956227807075183,0.4487182207219788
49,96190.36,661.74,684939.18,29582.24,209987.25,3,0,7.127542926338981,0.3494294327530471
76,234323.74,5762.91,1467976.67,51258.31,518191.15,3,1,6.28933107674024,0.3863973535966554
78,91924.73,5841.58,1344156.26,59506.26,0.0,0,1,14.685904870212838,0.044078748986184316
66,31557.79,1470.69,316354.32,24787.62,105840.38,0,0,10.07120619029406,0.41100475068104086
35,473184.82,2894.9,1595011.28,23686.46,62270.0,2,1,3.3769176703513013,0.053793149612107
46,202980.69,2407.49,734192.11,24450.97,205126.0,0,1,3.6289146519306836,0.3116708973628314
63,84601.66,3009.05,429537.23,6177.33,178073.38,1,0,5.112739868224807,0.42596663652583827
29,59708.25,4592.3,404115.08,56647.5,589221.99,2,1,6.8450738382049385,1.5802697512588315
59,162559.04,5916.8,739928.32,31014.0,30186.02,1,0,4.588149142613046,0.08205448598432075
37,216722.12,7380.73,0.0,35115.8,667856.9,0,1,0.03405619140307413,95.2314294887513
53,428363.55,2560.73,825031.4,46266.3,127643.26,3,1,1.9319854128578402,0.2101389604333714
48,195942.17,7708.61,1705090.3875000002,55171.6,284659.39,0,1,8.74134953950954,0.1984066969266795
50,100945.48,4280.74,1488351.0,33938.46,271735.33,2,0,14.786513868674458,0.20478834599326828
82,266108.68,557.04,602721.03,8389.02,4864.43,3,0,2.26703642286302,0.021969020075568012
24,136517.33,4758.85,833335.07,16272.62,52604.57,2,1,6.139102779112366,0.08218304198765458
47,138181.23,505.78,171992.93,25128.0,231128.4,1,0,1.2483512413371916,1.4855468452671603
60,82561.55,1565.98,90144.59,18069.64,20411.96,0,0,1.1108145377600105,0.41959373283000173
43,235695.74,7227.13,77362.79,19555.95,592273.78,2,1,0.35889456466205116,7.232806192437676
44,59762.85,1420.68,256985.09,4970.89,17286.65,0,0,4.323852861769477,0.08613373403490938
80,329678.7,3289.29,757623.3,43425.69,172291.16,3,1,2.308042921790216,0.2834971708154141
40,73487.4,3080.59,369800.94,42877.11,284272.89,1,0,5.074087938884762,0.8773540557129346
21,102452.22,28.01,214464.31,15198.68,234087.09,2,0,2.0935839164832153,1.1622076156031338
28,26171.5,2609.83,676530.61,9578.4,213538.75,1,0,25.949618478115504,0.32852825178802225
50,202295.22,4071.5,214711.06,26062.22,37062.01,2,0,1.081501381990143,0.2885236440983043
43,98325.12,1172.81,821532.6,42326.4,153789.82,3,0,8.367194568387001,0.2383793509035623
85,66889.57,324.06,422696.49,5156.8,94741.62,1,0,6.324163094485432,0.2361544465051485
46,258230.37,466.93,1294321.35,10956.92,437538.33,0,1,5.014082115902943,0.34638474146156045
74,160452.71,7265.87,1207473.72,20490.24,108722.27,1,1,7.5707016104620495,0.10637045560484647
32,88492.45,6858.09,649790.67,32749.86,448352.67,2,1,7.420393039180179,0.7326623099656656
26,201968.19,5404.02,1368188.09,61581.24,496393.01,2,1,6.801031934781413,0.4062150908721433
40,186416.57,2210.54,50845.04,10340.47,54134.0,1,0,0.2846076397607788,1.2152021483480466
37,90677.95,1445.71,66006.57,2017.4,115318.06,2,0,0.7438663975089866,1.7395071077344195
45,82847.03,5702.53,878032.06,10579.84,226244.12,1,0,10.667064226683806,0.2679805619235047
20,201867.47,1309.11,1286811.44,11760.0,52068.17,0,0,6.381020924272742,0.04955135639179392
37,27107.94,567.38,132835.35,20852.16,101356.03,0,0,4.921168115319719,0.9160777588452736
57,117682.74,395.48,594429.73,34088.67,297538.13,2,0,5.054481311363076,0.5575188087290236
44,145534.93,3260.57,1153058.2,18154.2,676745.8987499999,2,1,7.945300623018818,0.6009584171945792
72,17723.13,81.32,375034.47,3331.5,79179.86,0,0,21.16532407086107,0.21996178843394348
28,327602.7,2176.04,501402.1,51064.26,258560.66,1,1,1.5371611406133099,0.614848581694627
73,194912.82,3876.36,322239.51,14289.28,63301.37,2,0,1.6731370979086957,0.23792283422810973
43,59131.74,1710.54,820453.73,9959.66,389467.51,3,1,13.903941774755825,0.48582345250365533
22,69983.46,5292.97,318410.85,45892.74,426904.4,3,0,4.625433209504073,1.460581093602499
84,210247.91,970.85,1466637.93,13843.76,676745.8987499999,2,0,6.980372741874104,0.4705540043144166
70,242469.24,5095.5,783262.95,26585.24,7892.02,0,1,3.251375102260394,0.043732919038390425
55,153473.23,5800.37,123383.77,14605.89,271976.13,0,0,0.841737285388468,2.2183822380809435
56,146380.61,5958.39,338237.2,15563.67,142584.27,2,0,2.351374201815391,0.45946980474152865
62,189942.07,690.75,363101.74,14572.9,13862.2,3,0,1.915281274969784,0.07816275107066924
47,50793.9,1853.87,247586.63,26256.45,130221.21,0,0,4.910835749962102,0.6273120551311631
57,388875.54,1164.89,504681.83,6121.57,67766.18,1,1,1.3007933592326224,0.14606718005964323
62,231903.49,317.83,670385.28,7407.72,321145.24,1,0,2.892164796657437,0.48986275035648724
30,70262.85,4643.48,172240.45,18440.98,94996.11,2,0,2.5174602225785034,0.6413044344704774
68,173669.62,6116.89,936230.84,26695.2,163667.93,1,0,5.426094270258667,0.20200921796753524
